Path,Date,Width,Height
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-07.png,1354756336000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-08.png,1354756339000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-14.png,1354756341000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-15.png,1354756344000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-16.png,1354756346000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview-12.png,1354756623000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview_new-07.png,1354757469000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview_new-08.png,1354757471000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview_new-11.png,1354757529000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview_new-10.png,1354757784000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview_new-14.png,1354757800000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview1-07.png,1354758438000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec5/teamOverview2-07.png,1354758619000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/Header/Header-01.png,1354844869000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Header/Header-02.png,1354844870000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/Header/Header-03.png,1354844871000,1025,768
/Users/fanguo/Documents/Design File/FUSEmanager/Header/Header-04.png,1354844871000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-13.png,1354907558000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new1-13.png,1354907738000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-08.png,1354907991000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new1-08.png,1354908073000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-05.png,1354908176000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-09.png,1354908284000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-16.png,1354908286000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-17.png,1354908425000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec7/teamOverview_new-10.png,1354908597000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/BG.png,1355268314000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec11/teamOverview_flip-01.png,1355270311000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec12/teamOverview_flip-01.png,1355338116000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec12/teamOverview_flip-02.png,1355338118000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec12/teamOverview_flip_1.png,1355370606000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec12/teamOverview_flip_2.png,1355371157000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec13/teamOverview_flip-01.png,1355449296000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec13/teamOverview_flip-03.png,1355449298000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec14/teamOverview_flip-01.png,1355510169000,1024,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec14/teamOverview_flip-03.png,1355510170000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/teamOverview_FINAL-01.png,1355514859000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/teamOverview_FINAL-02.png,1355514860000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec18/teamOverview_flip-05.png,1355871513000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec18/teamOverview_flip-06.png,1355880017000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeam/Export/Dec18/teamOverview_flip-07.png,1355880910000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/Talent/fuse_talent_manager_view_v2-05.png,1356027665000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Table Action Button ALT/Talent_Action_ALT3.png,1356077556000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Table_Talent_0.png,1356077556000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Table Action Button ALT/Talent_Action_ALT2.png,1356077557000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Table Action Button ALT/Talent_Action_ALT1.png,1356077558000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Comp/Table_Comp_NoPhoto.png,1356077559000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Card_MyTeam_NoPhoto.png,1356077560000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Table_MyTeam_NoPhoto.png,1356077560000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Card_Talent_0.png,1356077561000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Comp/Table_Comp_0.png,1356077562000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Table_MyTeam_0.png,1356077563000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Card_MyTeam_0.png,1356077564000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Card_Talent.png,1356077565000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Table_Talent_NoPhoto.png,1356077566000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Table_Talent_1.png,1356077634000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/Comp/Table_Comp_1.png,1356077635000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Table_MyTeam_1.png,1356077636000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/My Team/Card_MyTeam_1.png,1356077637000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec21/TeamTalent/Card_Talent_1.png,1356077638000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Table Action Button ALT/Table_Action_ALT1.png,1356119808000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Table_Talent_0.png,1356119809000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Table Action Button ALT/Table_Action_ALT2.png,1356119810000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Table Action Button ALT/Table_Action_ALT3.png,1356119810000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Comp/Table_Comp_NoPhoto.png,1356119811000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Table_MyTeam_NoPhoto.png,1356119812000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Card_MyTeam_NoPhoto.png,1356119813000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Card_Talent_NoPhoto.png,1356119814000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Comp/Table_Comp_0.png,1356119815000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Table_MyTeam_0.png,1356119816000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Card_MyTeam_0.png,1356119817000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Card_Talent_0.png,1356119818000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Table_Talent_NoPhoto.png,1356119819000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Table_Talent_1.png,1356120622000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Comp/Table_Comp_1.png,1356120623000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Card_MyTeam_1.png,1356120624000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Table_MyTeam_1.png,1356120624000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Card_Talent_1.png,1356120626000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Card_MyTeam_NoPhoto_AllFront.png,1356121122000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Card_Talent_NoPhoto_AllFront.png,1356121123000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/MyTeam/Card_MyTeam_AllFront.png,1356121124000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec22/Talent/Card_Talent_AllFront.png,1356121126000,1024,768
/Users/fanguo/Documents/Design File/misc/Dec22.png,1356122824000,1920,1080
/Users/fanguo/Documents/Design File/FUSEmanager/teamOverview_flip-08.png,1356564373000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/teamOverview_flip-10.png,1356564503000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/teamOverview_flip-09.png,1356565744000,1025,769
/Users/fanguo/Documents/Design File/FUSEmanager/FUSE_BlankBG.png,1356731198000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/Comp/No_Photo.png,1356735231000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/List View/No_Photo.png,1356735232000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/Card View/No_Photo.png,1356735233000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/Card View/No_Photo.png,1356735233000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/Comp/User_Photo.png,1356735234000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/List View/User_Photo.png,1356735235000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/Card View/User_Photo.png,1356735236000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/Card View/User_Photo.png,1356735237000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Talent Ratings/No_Photo.png,1356735240000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Talent Ratings/User_Photo.png,1356735241000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Goals/No_Photo.png,1356735242000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Goals/User_Photo.png,1356735243000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/Comp/Missing_Photo.png,1356736026000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/List View/Missing_Photo.png,1356736027000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/Card View/Missing_Photo.png,1356736028000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/Card View/Missing_Photo.png,1356736029000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Talent Ratings/Missing_Photo.png,1356736033000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/TeamTalent/List View/Goals/Missing_Photo.png,1356736035000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/MyTeam_ActionMenu_black.png,1357162753000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Dec28/MyTeam/MyTeam_ActionsMenu.png,1357174751000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Comp/No_Photo.png,1357345138000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/List View/No_Photo.png,1357345139000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/Card View/No_Photo.png,1357345140000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Comp/Missing_Photo.png,1357345141000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/Card View/No_Photo.png,1357345141000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/List View/Missing_Photo.png,1357345142000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/Card View/Missing_Photo.png,1357345143000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/Card View/Missing_Photo.png,1357345144000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/List View/No_Photo.png,1357345147000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/List View/Missing_Photo.png,1357345148000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Goals/Missing_Photo.png,1357345149000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Goals/No_Photo.png,1357345149000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Comp/User_Photo.png,1357345465000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/List View/User_Photo.png,1357345466000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/My Team/Card View/User_Photo.png,1357345468000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/Card View/User_Photo.png,1357345469000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Talent Ratings/List View/User_Photo.png,1357345472000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Team Talent/Goals/User_Photo.png,1357345474000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan4/Action_Menu.png,1357346276000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Compensation/No_Photo.png,1357769448000,1024,768
/Users/fanguo/Documents/Design File/cards/MyTeam_2.png,1357769449000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/Card View/No_Photo.png,1357769449000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/List View/No_Photo.png,1357769449000,1024,768
/Users/fanguo/Documents/Design File/cards/TeamTalent_1.png,1357769450000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/Card View/No_Photo.png,1357769450000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Compensation/User_Photo.png,1357769451000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/List View/User_Photo.png,1357769452000,1024,768
/Users/fanguo/Documents/Design File/cards/TeamTalent_2.png,1357769453000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/Card View/User_Photo.png,1357769453000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/Card View/User_Photo.png,1357769454000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/List View/Goals/No_Photo.png,1357769458000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/List View/Goals/User_Photo.png,1357769459000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Compensation/Missing_Photo.png,1357772928000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/List View/Missing_Photo.png,1357772929000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/My Team/Card View/Missing_Photo.png,1357772930000,1024,768
/Users/fanguo/Documents/Design File/cards/MyTeam_1.png,1357772931000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/Card View/Missing_Photo.png,1357772931000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/List View/Goals/Missing_Photo.png,1357772933000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Actions_Menu.png,1357774153000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/MyTeamAll-01.png,1357776254000,1600,1200
/Users/fanguo/Documents/Design File/FUSEmanager/Visual Spec/Spec-01.png,1357779224000,1281,1001
/Users/fanguo/Documents/Design File/FUSEmanager/Visual Spec/Spec-02.png,1357779225000,1281,1001
/Users/fanguo/Documents/Design File/Gamification/Goal_Manager.png,1357860794000,1024,768
/Users/fanguo/Documents/Design File/Gamification/Performancegoals2_2.png,1358279069000,1024,768
/Users/fanguo/Documents/Design File/Gamification/Employee/Edit_1.png,1358383643000,1015,742
/Users/fanguo/Documents/Design File/Gamification/Goals/Add Goal/1.png,1358383643000,1015,742
/Users/fanguo/Documents/Design File/Gamification/Employee/Edit_2.png,1358385449000,1015,742
/Users/fanguo/Documents/Design File/Gamification/Goals/Add Goal/2.png,1358385449000,1015,742
/Users/fanguo/Documents/Design File/Gamification/Employee/Edit_3.png,1358385549000,1015,742
/Users/fanguo/Documents/Design File/Gamification/Goals/Add Goal/3.png,1358385549000,1015,742
/Users/fanguo/Documents/Design File/Gamification/reporting-a-post-on-facebook-the-process_5029195b15284.png,1358537705000,2000,1294
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/List View/Talent Ratings/No_Photo.png,1359068043000,1024,768
/Users/fanguo/Documents/Design File/FUSEmanager/Jan8/Team Talent/List View/Talent Ratings/User_Photo.png,1359068044000,1024,768
